Alt_Species,Order,Family.name,Family,Common.name,Body.Mass.g,Brain.Mass.g,ReltiveBrainSive.OLSresiduals,RelativeBrainSize.PGLSresiduals,PC1min,PC1max,PC2min,PC2max,Migration,Eggs/year,PercVeg,Pelagic
Amaurornis_olivacea,GRUIFORMES,Rallidae,"Rails, gallinules, coots",Philippine Bush-hen,281,2.20668,-0.184604129,-0.036070596,1.336192877,1.703194071,0.246958511,2.019716959,0,NA,30,0
Gallirallus_sylvestris,GRUIFORMES,Rallidae,"Rails, gallinules, coots",Lord Howe Woodhen,496,3.0044,-0.189723882,-0.048704663,NA,NA,NA,NA,0,3.745748702,20,0
Porphyrio_hochstetteri,GRUIFORMES,Rallidae,"Rails, gallinules, coots",South Island Takahe,2472.75,8.7024,-0.121222561,-0.00098595,0.297964796,0.297964796,2.009206927,2.009206927,0,3,50,0
Porzana_pusilla,GRUIFORMES,Rallidae,"Rails, gallinules, coots",Baillon's Crake,35.4,0.777,-0.130647275,0.045611359,-1.693000675,1.803424367,-2.216487072,2.312710577,1,14,10,0
Phalacrocorax_harrisi,SULIFORMES,Phalacrocoracidae,Cormorants,Flightless Cormorant,3336,14.06888,0.014074815,0.13042261,NA,NA,NA,NA,0,1.525,0,1
Buteo_galapagoensis,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Galapagos Hawk,1163.333333,8.5988,0.058215466,0.188240015,NA,NA,NA,NA,0,NA,0,0
Chondrohierax_uncinatus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Hook-billed Kite,288.75,4.17508,0.085659341,0.2338465,-0.009516136,1.768393557,-1.307745222,2.393821171,0,NA,0,0
Circaetus_gallicus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Short-toed Snake-eagle,1717.25,13.468,0.157721346,0.282671225,-1.280144598,1.851085554,-2.463067917,1.433709049,1,1,0,0
Hamirostra_melanosternon,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-breasted Buzzard,1196,10.7226,0.147296594,0.276940975,0.013371337,1.720898875,-1.312859496,0.817998039,0,NA,0,0
Lophoictinia_isura,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Square-tailed Kite,585.5,6.734,0.12017057,0.259044586,0.066976014,0.903412819,-0.733994081,0.84699832,1,NA,0,0
Harpia_harpyja,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Harpy Eagle,4800,19.425,0.065083379,0.176682556,0.341595597,1.84070399,-0.45539979,2.583464478,0,1,0,0
Ichthyophaga_humilis,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Lesser Fish-eagle,782.25,8.9096,0.170815935,0.305939383,0.299008031,1.848898434,-0.863410831,2.124589999,1,NA,0,0
Geranospiza_caerulescens,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crane Hawk,303,5.8016,0.216746741,0.364335191,0.106235869,1.84070399,-1.307745222,2.583464478,0,NA,0,0
Pithecophaga_jefferyi,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Philippine Eagle,5325,20.461,0.062232886,0.17245849,1.336192877,1.669113347,0.557686561,2.019716959,0,0.5,0,0
Polemaetus_bellicosus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Martial Eagle,4706.75,17.094,0.014369901,0.126224956,-0.015970203,1.771178158,-1.976877299,1.980194906,0,1,0,0
Trigonoceps_occipitalis,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",White-headed Vulture,3828.5,23.828,0.209184667,0.323703564,0.350628641,1.753319161,-1.519645027,1.615840276,1,1,0,0
Necrosyrtes_monachus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Hooded Vulture,2075,12.691,0.085576353,0.207971983,0.256114422,1.849250583,-2.264829056,2.03168757,0,1,0,0
Spizaetus_tyrannus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black Hawk-eagle,1067.25,9.4276,0.119287256,0.250433526,0.264290447,1.84070399,-0.589242603,2.524210435,0,NA,0,0
Anorrhinus_galeritus,BUCEROTIFORMES,Bucerotidae,Hornbills,Bushy-crested Hornbill,1190.5,9.9456,0.115756131,0.245463787,1.327078877,1.848898434,0.484343414,2.124589999,0,NA,0,0
Rhinoplax_vigil,BUCEROTIFORMES,Bucerotidae,Hornbills,Helmeted Hornbill,3060,20.72,0.203351086,0.320823069,1.327078877,1.848898434,0.223644138,2.124589999,0,NA,0,0
Aceros_cassidix,BUCEROTIFORMES,Bucerotidae,Hornbills,Knobbed Hornbill,2360,18.84484,0.225758577,0.346542334,1.484724068,1.782218769,0.613084814,1.665654787,0,NA,0,0
Rhinopomastus_cyanomelas,BUCEROTIFORMES,Phoeniculidae,Woodhoopoes,Common Scimitarbill,30.325,1.0878,0.053371193,0.231685448,0.151261786,1.506155653,-1.718270239,1.499804523,0,NA,0,0
Rhinopomastus_minor,BUCEROTIFORMES,Phoeniculidae,Woodhoopoes,Abyssinian Scimitarbill,22,1.01528,0.101992861,0.284557524,0.629316083,1.523605456,-1.042849155,1.015283502,0,NA,0,0
Gymnogyps_californianus,CATHARTIFORMES,Cathartidae,New World vultures,California Condor,8800,28.231,0.079026477,0.18269071,-0.562195469,0.403983476,-1.566088544,-0.629046198,0,1,0,0
Calidris_ptilocnemis,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Rock Sandpiper,79.65,1.17068,-0.151199449,0.014078844,-1.612261965,-0.218579521,0.194251195,1.445886629,1,NA,0,0
Anous_minutus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Black Noddy,111.325,1.56436,-0.107285023,0.053575775,0.67449243,1.888332464,-1.013977481,2.01537328,1,1,0,1
Aethia_cristatella,CHARADRIIFORMES,Alcidae,Auks,Crested Auklet,264,2.55892,-0.105005769,0.044378365,-1.486486707,-0.662723844,-0.156381248,1.178251698,1,1,0,1
Charadrius_placidus,CHARADRIIFORMES,Charadriidae,Plovers,Long-billed Plover,61,1.11888,-0.105531643,0.063410015,-1.061212198,0.854253686,-0.902237798,1.576628944,1,NA,0,0
Charadrius_collaris,CHARADRIIFORMES,Charadriidae,Plovers,Collared Plover,28.3,0.79772,-0.064404523,0.114827828,-0.232181915,1.84070399,-1.307745222,2.583464478,1,NA,0,0
Cepphus_columba,CHARADRIIFORMES,Alcidae,Auks,Pigeon Guillemot,487,4.0404,-0.056573332,0.084660696,-1.598337936,0.522700994,-0.827850644,1.445886629,1,2,0,1
Gallinago_stenura,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Pintail Snipe,116.5,1.554,-0.121296797,0.038962056,-1.806743823,-0.786122476,-0.414227102,1.034985692,1,NA,10,0
Larus_heermanni,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Heermann's Gull,500,3.9886,-0.068627957,0.072297039,0.150989394,1.441280395,-1.596030734,0.040132732,1,2.01,0,1
Larus_pacificus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Pacific Gull,1313.5,7.0448,-0.058081904,0.070384338,0.016654356,0.933876736,-1.254431187,1.572906852,0,NA,0,1
Larus_crassirostris,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Black-tailed Gull,558.75,4.7656,-0.018534026,0.120944563,-1.154846818,0.446479299,-0.720560066,0.984629449,1,NA,0,1
Larus_occidentalis,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Western Gull,931.5,7.13804,0.031777737,0.164630141,0.236016614,0.763595015,-1.596030734,0.366100271,1,3,0,1
Larus_californicus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",California Gull,670.25,5.25252,-0.020836958,0.116298112,-1.701523906,0.174888524,-0.827187484,0.77318975,1,2.75,0,1
Fratercula_cirrhata,CHARADRIIFORMES,Alcidae,Auks,Tufted Puffin,775,6.12276,0.010185,0.145429005,-1.496571152,0.489237064,-0.127939625,1.426690004,1,1.5,0,1
Sterna_anaethetus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Bridled Tern,133.3,2.03056,-0.038118137,0.120396355,0.106968366,1.888332464,-2.618273448,1.885141535,1,1,0,1
Sterna_lunata,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Grey-backed Tern,138.85,2.11344,-0.030732617,0.127242483,1.307916203,1.534364225,0.011571798,0.857419939,1,1,0,1
Rissa_brevirostris,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Red-legged Kittiwake,384,4.21652,0.020141948,0.164514416,NA,NA,NA,NA,1,1,0,1
Vanellus_albiceps,CHARADRIIFORMES,Charadriidae,Plovers,White-headed Lapwing,192,2.46568,-0.043147228,0.110476214,0.590446587,1.849250583,-1.526881891,2.299572736,0,NA,10,0
Thinocorus_rumicivorus,CHARADRIIFORMES,Thinocoridae,Seedsnipes,Least Seedsnipe,54.225,0.74592,-0.252794369,-0.082238415,-0.41224745,1.284933501,-1.877258498,2.403783363,1,NA,70,0
Turnix_melanogaster,CHARADRIIFORMES,Turnicidae,Buttonquails,Black-breasted Buttonquail,82.9,1.09816,-0.188764965,-0.024005001,0.36016054,0.431492004,-0.076533549,0.236591061,0,NA,0,0
Sterna_dougallii,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Roseate Tern,112,1.58508,-0.10305076,0.057727559,-0.146791745,1.888332464,-2.294001631,1.862447131,1,1.66,0,1
Sterna_paradisaea,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Arctic Tern,110,1.6058,-0.092998371,0.068025795,-1.818832555,0.378639375,-0.646054343,1.759305997,1,2,0,1
Sterna_vittata,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Antarctic Tern,140,2.08236,-0.039186434,0.118674014,-0.381330118,0.313639171,1.895333275,2.064223501,1,1.5,0,1
Stercorarius_longicaudus,CHARADRIIFORMES,Stercorariidae,Skuas,Long-tailed Jaeger,298,3.06656,-0.056075169,0.091720086,-1.818832555,-0.264720777,-0.646054343,1.498325596,1,2,0,1
Gallicolumba_jobiensis,COLUMBIFORMES,Columbidae,"Pigeons, doves",White-breasted Ground-dove,136,1.06708,-0.3224472,-0.164197809,1.332459928,1.834374869,0.840585842,2.71118116,0,NA,0,0
Gallicolumba_rubescens,COLUMBIFORMES,Columbidae,"Pigeons, doves",Marquesas Ground-dove,60,1.06708,-0.122070708,0.04709591,NA,NA,NA,NA,0,NA,0,0
Columba_leuconota,COLUMBIFORMES,Columbidae,"Pigeons, doves",Snow Pigeon,285,2.03056,-0.224188724,-0.075839095,-1.185079676,0.715206176,-1.052834184,1.762712114,1,NA,30,0
Columba_guinea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Speckled Pigeon,339,2.19632,-0.232595886,-0.086491833,0.109017536,1.789815,-2.067198663,1.905476316,0,6,0,0
Columbina_buckleyi,COLUMBIFORMES,Columbidae,"Pigeons, doves",Ecuadorian Ground-dove,57.5,0.78736,-0.243672932,-0.073927087,0.987426657,1.324816934,0.631519552,2.110069779,0,NA,0,0
Ducula_radiata,COLUMBIFORMES,Columbidae,"Pigeons, doves",Grey-headed Imperial-pigeon,295,2.1238,-0.213135431,-0.065214421,1.484724068,1.782218769,0.613084814,1.665654787,0,NA,0,0
Ducula_perspicillata,COLUMBIFORMES,Columbidae,"Pigeons, doves",Spectacled Imperial-pigeon,671,3.5224,-0.194639849,-0.05751905,1.711606742,1.799612901,0.762928902,1.466757623,0,NA,0,0
Ducula_pinon,COLUMBIFORMES,Columbidae,"Pigeons, doves",Pinon's Imperial-pigeon,756,3.91608,-0.177832699,-0.042263134,1.332459928,1.780815919,0.545825783,2.71118116,0,NA,0,0
Ducula_badia,COLUMBIFORMES,Columbidae,"Pigeons, doves",Mountain Imperial-pigeon,490.5,3.1598,-0.165091624,-0.023941601,0.048174832,1.848898434,-0.475754315,2.124589999,0,NA,10,0
Geotrygon_violacea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Violaceous Quail-dove,96,1.0878,-0.228806609,-0.065938749,0.439249747,1.84017945,-0.601967781,1.993252061,0,NA,0,0
Gallicolumba_crinigera,COLUMBIFORMES,Columbidae,"Pigeons, doves",Mindanao Bleeding-heart,192.5,1.5022,-0.258993026,-0.105403433,1.450719908,1.669113347,1.308418688,2.019716959,0,NA,0,0
Gallicolumba_tristigmata,COLUMBIFORMES,Columbidae,"Pigeons, doves",Sulawesi Ground-dove,275,1.6058,-0.317366948,-0.168539227,1.484724068,1.782218769,0.613084814,1.665654787,0,NA,0,0
Goura_scheepmakeri,COLUMBIFORMES,Columbidae,"Pigeons, doves",Scheepmaker's Crowned-pigeon,2235,5.957,-0.261080566,-0.139646109,1.5002737,1.532693106,0.924965745,1.4259687,0,NA,0,0
Macropygia_unchall,COLUMBIFORMES,Columbidae,"Pigeons, doves",Barred Cuckoo-dove,168,1.53328,-0.216765153,-0.061365886,-0.18073973,1.803424367,-0.538903675,1.762712114,0,NA,40,0
Macropygia_nigrirostris,COLUMBIFORMES,Columbidae,"Pigeons, doves",Black-billed Cuckoo-dove,87.55,1.1914,-0.166736559,-0.002668091,1.332459928,1.798638473,0.840585842,2.71118116,0,NA,0,0
Patagioenas_flavirostris,COLUMBIFORMES,Columbidae,"Pigeons, doves",Red-billed Pigeon,271,2.04092,-0.209644574,-0.060617139,-0.090578393,1.639775055,-1.410623384,1.675987462,1,2,40,0
Patagioenas_inornata,COLUMBIFORMES,Columbidae,"Pigeons, doves",Plain Pigeon,365,2.20668,-0.248647077,-0.10356815,1.193176717,1.508172586,0.221777696,0.622127258,0,NA,30,0
Patagioenas_plumbea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Plumbeous Pigeon,173.5,1.3986,-0.264581124,-0.109582664,0.33952472,1.84070399,-0.404938917,2.554836153,0,NA,0,0
Patagioenas_subvinacea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Ruddy Pigeon,170,1.47112,-0.237636382,-0.082384355,0.786043779,1.84070399,-0.200794851,2.583464478,0,NA,0,0
Petrophassa_albipennis,COLUMBIFORMES,Columbidae,"Pigeons, doves",White-quilled Rock-pigeon,129.5,1.1396,-0.281899664,-0.123005735,1.0193293,1.694831142,-0.680252006,-0.109254875,0,NA,0,0
Otidiphaps_nobilis,COLUMBIFORMES,Columbidae,"Pigeons, doves",Green-naped Pheasant-pigeon,500,2.6936,-0.239115339,-0.098190342,1.378205165,1.780815919,1.166172144,2.71118116,0,NA,0,0
Reinwardtoena_reinwardtsi,COLUMBIFORMES,Columbidae,"Pigeons, doves",Great Cuckoo-dove,278,2.072,-0.209325452,-0.060645619,1.332459928,1.799612901,0.762928902,2.71118116,0,NA,0,0
Reinwardtoena_browni,COLUMBIFORMES,Columbidae,"Pigeons, doves",Pied Cuckoo-dove,303,2.1756,-0.209221991,-0.061633542,1.687697787,1.798638473,1.484041274,1.934485027,0,NA,0,0
Ptilinopus_jambu,COLUMBIFORMES,Columbidae,"Pigeons, doves",Jambu Fruit-dove,135,1.3468,-0.219533934,-0.061186977,1.327078877,1.848898434,0.484343414,2.124589999,0,NA,0,0
Ptilinopus_hyogastrus,COLUMBIFORMES,Columbidae,"Pigeons, doves",Grey-headed Fruit-dove,143,1.6576,-0.143454212,0.014111519,1.728220533,1.730626845,1.437504115,1.466757623,0,NA,0,0
Ptilinopus_purpuratus,COLUMBIFORMES,Columbidae,"Pigeons, doves",Grey-green Fruit-dove,91.625,1.02564,-0.24293917,-0.079463263,1.458717816,1.458717816,1.146305643,1.146305643,0,NA,10,0
Streptopelia_decipiens,COLUMBIFORMES,Columbidae,"Pigeons, doves",Mourning Collared-dove,147.5,1.6576,-0.151041033,0.006094018,0.381085425,1.644871479,-2.488252676,1.627560511,0,NA,0,0
Streptopelia_semitorquata,COLUMBIFORMES,Columbidae,"Pigeons, doves",Red-eyed Dove,222.5,1.64724,-0.2544281,-0.102723423,-0.015970203,1.849250583,-2.059940798,2.309868428,0,6,30,0
Streptopelia_capicola,COLUMBIFORMES,Columbidae,"Pigeons, doves",Ring-necked Dove,147.75,1.54364,-0.182389423,-0.025277912,-0.015970203,1.578360905,-1.718270239,1.855157827,0,9,20,0
Streptopelia_vinacea,COLUMBIFORMES,Columbidae,"Pigeons, doves",Vinaceous Dove,110,1.2432,-0.204148823,-0.043124657,0.508702754,1.789815,-2.14862253,1.717583538,0,NA,30,0
Streptopelia_tranquebarica,COLUMBIFORMES,Columbidae,"Pigeons, doves",Red Turtle-dove,103,1.09816,-0.241923917,-0.080002629,-0.895377384,1.848306725,-2.054740442,1.762712114,1,NA,40,0
Turacoena_manadensis,COLUMBIFORMES,Columbidae,"Pigeons, doves",White-faced Cuckoo-dove,212.5,1.6576,-0.240445044,-0.08814189,1.484724068,1.782218769,0.613084814,1.665654787,0,NA,0,0
Starnoenas_cyanocephala,COLUMBIFORMES,Columbidae,"Pigeons, doves",Blue-headed Quail-dove,220,1.68868,-0.240870741,-0.089019006,1.040717777,1.402399496,0.500844037,0.894102933,0,NA,0,0
Geotrygon_lawrencii,COLUMBIFORMES,Columbidae,"Pigeons, doves",Purplish-backed Quail-dove,220,1.8648,-0.19778584,-0.045934105,1.415394789,1.509416042,-0.320611559,0.608656852,0,NA,0,0
Zenaida_galapagoensis,COLUMBIFORMES,Columbidae,"Pigeons, doves",Galapagos Dove,113.075,1.04636,-0.285759887,-0.125111904,NA,NA,NA,NA,0,NA,30,0
Treron_capellei,COLUMBIFORMES,Columbidae,"Pigeons, doves",Large Green-pigeon,404.75,2.2792,-0.259916361,-0.116266097,1.327078877,1.848898434,0.223644138,2.124589999,0,NA,0,0
Treron_phoenicopterus,COLUMBIFORMES,Columbidae,"Pigeons, doves",Yellow-footed Green-pigeon,236,1.6576,-0.266129009,-0.115223175,0.026408637,1.848306725,-2.054740442,1.050781005,0,NA,10,0
Treron_apicauda,COLUMBIFORMES,Columbidae,"Pigeons, doves",Pin-tailed Green-pigeon,217.5,1.4504,-0.304131809,-0.152131334,-0.090164526,1.618531946,-0.645291455,1.445905201,1,NA,0,0
Treron_sieboldii,COLUMBIFORMES,Columbidae,"Pigeons, doves",White-bellied Green-pigeon,245,1.3986,-0.349079683,-0.198689086,-0.623367843,1.130944335,-0.240019747,1.576628944,1,NA,0,0
Dacelo_gaudichaud,CORACIIFORMES,Alcedinidae,Kingfishers,Rufous-bellied Kookaburra,143,2.2274,-0.015135734,0.142429997,1.332459928,1.780815919,0.545825783,2.71118116,0,NA,0,0
Syma_megarhyncha,CORACIIFORMES,Alcedinidae,Kingfishers,Mountain Kingfisher,133,1.3986,-0.199488732,-0.040944454,1.366216241,1.774291611,1.031525764,2.71118116,0,NA,0,0
Rhynochetos_jubatus,EURYPYGIFORMES,Rhynochetidae,Kagu,Kagu,860,6.9412,0.039189259,0.173067668,1.13057385,1.242862967,-0.085944094,0.10200226,0,NA,0,0
Micrastur_semitorquatus,FALCONIFORMES,Falconidae,"Falcons, caracaras",Collared Forest-falcon,641,6.216,0.063232584,0.200953955,0.106235869,1.84070399,-1.307745222,2.583464478,0,NA,0,0
Spiziapteryx_circumcincta,FALCONIFORMES,Falconidae,"Falcons, caracaras",Spot-winged Falconet,168.15,3.50168,0.141671299,0.297059462,-0.079439134,1.004440279,-0.401000599,0.946368651,0,NA,0,0
Monias_benschi,MESITORNITHIFORMES,Mesitornithidae,Mesites,Subdesert Mesite,138.5,2.072,-0.038714774,0.119293806,1.163122659,1.252896916,-0.780416548,-0.715171449,0,NA,0,0
Tauraco_livingstonii,MUSOPHAGIFORMES,Musophagidae,Turacos,Livingstone's Turaco,249,3.2116,0.007982712,0.158149217,0.60418384,1.248873587,-0.330611501,1.053656405,0,NA,0,0
Tauraco_corythaix,MUSOPHAGIFORMES,Musophagidae,Turacos,Knysna Turaco,310.5,2.7972,-0.106064767,0.041205898,0.304469851,0.56180047,-0.242187795,1.058455248,0,NA,10,0
Atrichornis_clamosus,PASSERIFORMES,Atrichornithidae,Scrub-birds,Noisy Scrub-bird,41.525,1.7612,0.185663705,0.359822143,0.482112028,0.597053675,-0.396744832,0.069718124,0,NA,0,0
Amblyornis_subalaris,PASSERIFORMES,Ptilonorhynchidae,Bowerbirds,Streaked Bowerbird,109,3.6778,0.26913452,0.430283291,1.396311409,1.5778956,0.881861876,1.371344866,0,NA,0,0
Calamanthus_campestris,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Rufous Fieldwren,13.625,0.66304,0.034270971,0.223116665,-0.00081338,0.933876736,-1.257594647,0.630895202,0,NA,0,0
Apalis_thoracica,PASSERIFORMES,Cisticolidae,Cisticolas and allies,Bar-throated Apalis,11.175,0.52836,-0.015799697,0.175632324,-0.003673169,1.11251913,-0.683633414,1.119544332,0,NA,0,0
Apalis_binotata,PASSERIFORMES,Cisticolidae,Cisticolas and allies,Masked Apalis,8.2,0.43512,-0.024323496,0.171086665,1.059575354,1.535925744,-0.355126323,2.094897364,0,NA,0,0
Climacteris_erythrops,PASSERIFORMES,Climacteridae,Australian treecreepers,Red-browed Treecreeper,23.3,0.91168,0.04119147,0.22299987,0.070082663,0.527745986,-0.218775268,1.027321587,0,NA,0,0
Certhionyx_pectoralis,PASSERIFORMES,Meliphagidae,Honeyeaters,Banded Honeyeater,10.075,0.4403,-0.069607415,0.123138163,0.621704911,1.720898875,-0.979124994,0.404793206,0,NA,0,0
Epthianura_albifrons,PASSERIFORMES,Meliphagidae,Honeyeaters,White-fronted Chat,13.3,0.54908,-0.0417215,0.147449348,-0.00081338,0.862242891,-1.228950257,1.572906852,0,NA,0,0
Crateroscelis_robusta,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Mountain Mouse-warbler,18.25,0.97384,0.12965458,0.314664551,1.366216241,1.593657743,1.050393791,2.701577314,0,NA,0,0
Cnemophilus_loriae,PASSERIFORMES,Cnemophilidae,Satin birds,Loria's Bird-of-paradise,82,2.2274,0.121040543,0.285938817,1.366216241,1.774291611,1.050393791,2.701577314,0,NA,0,0
Dicrurus_bracteatus,PASSERIFORMES,Dicruridae,Drongos,Spangled Drongo,82.25,1.8648,0.043129181,0.207988883,0.065459182,1.83153412,-0.636063647,2.71118116,0,NA,0,0
Eopsaltria_pulverulenta,PASSERIFORMES,Petroicidae,Australasian robins,Mangrove Robin,19.65,0.85988,0.05750621,0.241579751,0.625845515,1.752844593,-1.271430682,2.482386,0,NA,0,0
Lichenostomus_fuscus,PASSERIFORMES,Meliphagidae,Honeyeaters,Fuscous Honeyeater,17.775,0.75628,0.026307222,0.211666147,0.016503922,1.066027272,-0.601615402,1.027321587,0,NA,0,0
Lichenostomus_plumulus,PASSERIFORMES,Meliphagidae,Honeyeaters,Grey-fronted Honeyeater,16.5,0.89096,0.115708836,0.302043435,-0.00081338,1.694831142,-1.271430682,0.470149128,0,NA,0,0
Foulehaio_carunculatus,PASSERIFORMES,Meliphagidae,Honeyeaters,Wattled Honeyeater,36.15,1.01528,-0.019616112,0.156367152,1.428503697,1.723298909,0.651589955,1.398382909,0,NA,0,0
Hylacola_cauta,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Shy Heathwren,15.2,0.83398,0.107101194,0.294485325,0.007515454,0.690081195,-0.805133873,0.974428205,0,NA,0,0
Gerygone_chloronota,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Green-backed Gerygone,6.5,0.37296,-0.03438005,0.163981709,0.93838263,1.780815919,-0.76528699,2.71118116,0,NA,0,0
Gerygone_magnirostris,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Large-billed Gerygone,6.8,0.42994,0.016317079,0.214099029,0.593890786,1.780815919,-0.480230568,2.71118116,0,NA,0,0
Gerygone_fusca,PASSERIFORMES,Acanthizidae,Thornbills and gerygones,Western Gerygone,5.4,0.35224,-0.013804662,0.187013129,0.016503922,1.418302199,-1.034953631,0.887674332,1,NA,0,0
Lalage_tricolor,PASSERIFORMES,Campephagidae,Cuckoo-shrikes,White-winged Triller,25.5,0.84952,-0.01157042,0.169031932,-0.00081338,1.720898875,-1.312859496,1.409546854,1,NA,0,0
Eurocephalus_anguitimens,PASSERIFORMES,Laniidae,Shrikes,White-crowned Shrike,69.05,1.79228,0.068737828,0.235987794,0.319914389,1.360986829,-1.591696445,0.651506108,0,NA,0,0
Garrulax_elliotii,PASSERIFORMES,Timaliidae,Babblers and parrotbills,Elliot's Laughingthrush,45,1.82336,0.181048335,0.35412517,-0.709405943,0.785361754,-1.047105715,1.762712114,0,NA,20,0
Myrmeciza_nigricauda,PASSERIFORMES,Thamnophilidae,Antbirds,Esmeraldas Antbird,24.5,1.06708,0.097248904,0.27839577,1.26774635,1.567932668,1.141574618,2.554836153,0,NA,0,0
Melithreptus_validirostris,PASSERIFORMES,Meliphagidae,Honeyeaters,Strong-billed Honeyeater,24.85,1.32608,0.188148312,0.369107691,0.213963369,0.481075336,0.980712545,1.572906852,0,NA,0,0
Melipotes_fumigatus,PASSERIFORMES,Meliphagidae,Honeyeaters,Smoky Honeyeater,58.6,1.6058,0.061205022,0.230692965,1.370837473,1.774291611,1.050393791,2.701577314,0,NA,10,0
Melidectes_torquatus,PASSERIFORMES,Meliphagidae,Honeyeaters,Ornate Melidectes,49,1.5022,0.076051405,0.247991162,1.370837473,1.774291611,1.050393791,2.701577314,0,NA,0,0
Orthonyx_spaldingii,PASSERIFORMES,Orthonychidae,Logrunners,Chowchilla,145.1,3.0044,0.111254015,0.268617101,0.744324353,1.174598659,-0.032566816,0.10746607,0,NA,0,0
Melampitta_lugubris,PASSERIFORMES,Orthonychidae,Logrunners,Lesser Melampitta,42.75,2.1756,0.270314953,0.444090146,1.370837473,1.583568983,1.108822062,2.701577314,0,NA,0,0
Melanocharis_crassirostris,PASSERIFORMES,Melanocharitidae,Berrypeckers,Spotted Berrypecker,18,0.58016,-0.091907729,0.093284099,1.366216241,1.593657743,1.050393791,2.701577314,0,NA,0,0
